filename,tsne_dim1,tsne_dim2
DB0-m2_o19_o22_f0_nbo.sym.37_repeat,21.960764,-42.62806
DB0-m2_o19_o22_f0_nbo.sym.38_repeat,22.323633,-43.05994
DB0-m2_o19_o22_f0_nbo.sym.39_repeat,22.90769,-40.49808
DB0-m2_o19_o22_f0_nbo.sym.4_repeat,22.91174,-21.392603
DB0-m2_o19_o22_f0_nbo.sym.40_repeat,13.117478,-66.210846
DB0-m2_o19_o22_f0_nbo.sym.41_repeat,20.089525,-42.822273
DB0-m2_o19_o22_f0_nbo.sym.42_repeat,21.825003,-42.629417
DB0-m2_o19_o22_f0_nbo.sym.43_repeat,18.882784,-43.466305
DB0-m2_o19_o22_f0_nbo.sym.45_repeat,21.06384,-40.799427
DB0-m2_o19_o22_f0_nbo.sym.46_repeat,15.070187,-54.476147
DB0-m2_o19_o22_f0_nbo.sym.47_repeat,21.16514,-41.003155
DB0-m2_o19_o22_f0_nbo.sym.48_repeat,20.286758,-42.749317
DB0-m2_o19_o22_f0_nbo.sym.49_repeat,-0.8463615,7.387103
DB0-m2_o19_o22_f0_nbo.sym.5_repeat,21.209099,-23.524908
DB0-m2_o19_o22_f0_nbo.sym.51_repeat,-1.4075994,8.138065
DB0-m2_o19_o22_f0_nbo.sym.52_repeat,19.526426,-42.036728
DB0-m2_o19_o22_f0_nbo.sym.53_repeat,19.891924,-42.328133
DB0-m2_o19_o22_f0_nbo.sym.55_repeat,20.11276,-42.55315
DB0-m2_o19_o22_f0_nbo.sym.56_repeat,21.638914,-42.008068
DB0-m2_o19_o22_f0_nbo.sym.57_repeat,21.853632,-41.00394
DB0-m2_o19_o22_f0_nbo.sym.58_repeat,21.737078,-40.49629
DB0-m2_o19_o22_f0_nbo.sym.59_repeat,2.4385238,-27.732883
DB0-m2_o19_o22_f0_nbo.sym.6_repeat,21.155256,-23.330254
DB0-m2_o19_o22_f0_nbo.sym.60_repeat,18.376793,-42.59445
DB0-m2_o19_o22_f0_nbo.sym.61_repeat,22.368181,-43.71674
DB0-m2_o19_o22_f0_nbo.sym.62_repeat,22.24754,-43.71432
DB0-m2_o19_o22_f0_nbo.sym.63_repeat,22.447527,-40.887608
DB0-m2_o19_o22_f0_nbo.sym.64_repeat,22.93427,-41.06817
DB0-m2_o19_o22_f0_nbo.sym.65_repeat,20.18768,-42.61901
DB0-m2_o19_o22_f0_nbo.sym.66_repeat,20.211006,-42.992756
DB0-m2_o19_o22_f0_nbo.sym.67_repeat,20.847668,-42.156727
DB0-m2_o19_o22_f0_nbo.sym.68_repeat,20.879692,-42.07934
DB0-m2_o19_o22_f0_nbo.sym.69_repeat,20.256737,-43.098835
DB0-m2_o19_o22_f0_nbo.sym.7_repeat,21.457125,-41.106243
DB0-m2_o19_o22_f0_nbo.sym.70_repeat,19.954405,-43.68245
DB0-m2_o19_o22_f0_nbo.sym.71_repeat,15.782619,-53.83947
DB0-m2_o19_o22_f0_nbo.sym.72_repeat,16.085697,-53.899574
DB0-m2_o19_o22_f0_nbo.sym.73_repeat,18.439384,-42.547806
DB0-m2_o19_o22_f0_nbo.sym.74_repeat,22.695179,-40.286804
DB0-m2_o19_o22_f0_nbo.sym.75_repeat,7.713792,-11.176311
DB0-m2_o19_o22_f0_nbo.sym.76_repeat,7.727173,-11.12345
DB0-m2_o19_o22_f0_nbo.sym.77_repeat,7.71406,-11.180559
DB0-m2_o19_o22_f0_nbo.sym.78_repeat,21.979485,-40.724075
DB0-m2_o19_o22_f0_nbo.sym.79_repeat,21.86097,-40.740654
DB0-m2_o19_o22_f0_nbo.sym.8_repeat,21.012331,-43.60029
DB0-m2_o19_o22_f0_nbo.sym.80_repeat,22.600723,-41.609108
DB0-m2_o19_o22_f0_nbo.sym.81_repeat,20.19503,-43.669453
DB0-m2_o19_o22_f0_nbo.sym.82_repeat,15.626499,-53.967743
DB0-m2_o19_o22_f0_nbo.sym.9_repeat,23.29712,-40.84212
DB0-m2_o19_o22_f0_nbo_repeat,21.852608,-39.822124
DB0-m2_o19_o23_f0_nbo.sym.10_repeat,9.523629,-5.1667805
DB0-m2_o19_o23_f0_nbo.sym.100_repeat,8.959746,-2.848904
DB0-m2_o19_o23_f0_nbo.sym.101_repeat,7.60308,-1.400506
DB0-m2_o19_o23_f0_nbo.sym.102_repeat,-13.454818,-53.32875
DB0-m2_o19_o23_f0_nbo.sym.11_repeat,10.295349,-3.6987846
DB0-m2_o19_o23_f0_nbo.sym.12_repeat,8.597629,-3.3848414
DB0-m2_o19_o23_f0_nbo.sym.14_repeat,6.8921957,-1.7710656
DB0-m2_o19_o23_f0_nbo.sym.15_repeat,6.633983,-1.501553
DB0-m2_o19_o23_f0_nbo.sym.16_repeat,10.974517,-5.434026
DB0-m2_o19_o23_f0_nbo.sym.17_repeat,11.064271,-5.547158
DB0-m2_o19_o23_f0_nbo.sym.18_repeat,10.579552,-4.026189
DB0-m2_o19_o23_f0_nbo.sym.19_repeat,10.636721,-4.3480687
DB0-m2_o19_o23_f0_nbo.sym.2_repeat,9.64827,-3.6326694
DB0-m2_o19_o23_f0_nbo.sym.24_repeat,9.419235,-5.355286
DB0-m2_o19_o23_f0_nbo.sym.25_repeat,9.995973,-4.139691
DB0-m2_o19_o23_f0_nbo.sym.27_repeat,8.326754,-3.8289554
DB0-m2_o19_o23_f0_nbo.sym.28_repeat,7.527028,-4.6389766
DB0-m2_o19_o23_f0_nbo.sym.29_repeat,7.9183073,-4.1623178
DB0-m2_o19_o23_f0_nbo.sym.3_repeat,8.716322,-3.5178578
DB0-m2_o19_o23_f0_nbo.sym.32_repeat,8.426767,-2.2030373
DB0-m2_o19_o23_f0_nbo.sym.33_repeat,7.593482,-1.128936
DB0-m2_o19_o23_f0_nbo.sym.34_repeat,9.579676,-3.50474
DB0-m2_o19_o23_f0_nbo.sym.35_repeat,9.572823,-3.366622
DB0-m2_o19_o23_f0_nbo.sym.36_repeat,8.514705,-0.35107577
DB0-m2_o19_o23_f0_nbo.sym.38_repeat,9.989839,-3.692956
DB0-m2_o19_o23_f0_nbo.sym.39_repeat,7.8889956,-1.4127116
DB0-m2_o19_o23_f0_nbo.sym.40_repeat,4.834515,1.6148897
DB0-m2_o19_o23_f0_nbo.sym.41_repeat,9.386571,-2.837787
DB0-m2_o19_o23_f0_nbo.sym.42_repeat,8.408471,-1.2924109
DB0-m2_o19_o23_f0_nbo.sym.43_repeat,9.482565,-2.9805593
DB0-m2_o19_o23_f0_nbo.sym.44_repeat,7.9330893,-3.0739064
DB0-m2_o19_o23_f0_nbo.sym.45_repeat,8.1290455,-1.6322372
DB0-m2_o19_o23_f0_nbo.sym.46_repeat,5.2152104,2.192761
DB0-m2_o19_o23_f0_nbo.sym.47_repeat,9.605766,-1.6029127
DB0-m2_o19_o23_f0_nbo.sym.49_repeat,8.055257,-1.5205638
DB0-m2_o19_o23_f0_nbo.sym.5_repeat,10.906379,-3.809726
DB0-m2_o19_o23_f0_nbo.sym.50_repeat,10.24766,-4.862181
DB0-m2_o19_o23_f0_nbo.sym.51_repeat,10.699566,-5.202691
DB0-m2_o19_o23_f0_nbo.sym.52_repeat,7.6110554,-2.685039
DB0-m2_o19_o23_f0_nbo.sym.53_repeat,7.3689814,-2.5885584
DB0-m2_o19_o23_f0_nbo.sym.54_repeat,7.1285887,-2.3430457
DB0-m2_o19_o23_f0_nbo.sym.55_repeat,7.888513,-1.7423637
DB0-m2_o19_o23_f0_nbo.sym.58_repeat,7.6279464,-1.7498022
DB0-m2_o19_o23_f0_nbo.sym.6_repeat,22.907454,-20.667727
DB0-m2_o19_o23_f0_nbo.sym.60_repeat,8.265933,-1.3983927
DB0-m2_o19_o23_f0_nbo.sym.62_repeat,5.13749,1.9774728
DB0-m2_o19_o23_f0_nbo.sym.63_repeat,5.1901865,2.1314983
DB0-m2_o19_o23_f0_nbo.sym.64_repeat,11.454506,-3.730913
DB0-m2_o19_o23_f0_nbo.sym.68_repeat,10.080366,-1.5933286
DB0-m2_o19_o23_f0_nbo.sym.69_repeat,9.931319,-1.5309101
DB0-m2_o19_o23_f0_nbo.sym.7_repeat,9.434907,-3.0191317
DB0-m2_o19_o23_f0_nbo.sym.70_repeat,6.8077292,-65.396774
DB0-m2_o19_o23_f0_nbo.sym.71_repeat,9.584969,-1.6298231
DB0-m2_o19_o23_f0_nbo.sym.73_repeat,9.44331,-3.3622787
DB0-m2_o19_o23_f0_nbo.sym.74_repeat,9.356864,-3.5215228
DB0-m2_o19_o23_f0_nbo.sym.75_repeat,10.299755,-2.347887
DB0-m2_o19_o23_f0_nbo.sym.77_repeat,4.7623916,1.5113636
DB0-m2_o19_o23_f0_nbo.sym.78_repeat,4.8576546,1.5496677
DB0-m2_o19_o23_f0_nbo.sym.79_repeat,7.6570053,-1.7541287
DB0-m2_o19_o23_f0_nbo.sym.8_repeat,9.606301,-4.944768
DB0-m2_o19_o23_f0_nbo.sym.80_repeat,9.78369,-1.479566
DB0-m2_o19_o23_f0_nbo.sym.81_repeat,9.725776,-1.4452808
DB0-m2_o19_o23_f0_nbo.sym.83_repeat,6.323953,-2.4096324
DB0-m2_o19_o23_f0_nbo.sym.84_repeat,9.509775,-4.502651
DB0-m2_o19_o23_f0_nbo.sym.85_repeat,9.68537,-4.376553
DB0-m2_o19_o23_f0_nbo.sym.86_repeat,9.525633,-4.6040664
DB0-m2_o19_o23_f0_nbo.sym.87_repeat,9.682246,-1.5546582
DB0-m2_o19_o23_f0_nbo.sym.89_repeat,9.4266,-2.6133907
DB0-m2_o19_o23_f0_nbo.sym.9_repeat,9.7277,-4.772595
DB0-m2_o19_o23_f0_nbo.sym.90_repeat,8.146165,-0.63334376
DB0-m2_o19_o23_f0_nbo.sym.92_repeat,8.938998,-2.9274287
DB0-m2_o19_o23_f0_nbo.sym.93_repeat,6.311793,-1.402367
DB0-m2_o19_o23_f0_nbo.sym.94_repeat,7.4750667,-2.1240225
DB0-m2_o19_o23_f0_nbo.sym.95_repeat,10.649184,-3.87181
DB0-m2_o19_o23_f0_nbo.sym.96_repeat,7.5322285,-11.435733
DB0-m2_o19_o23_f0_nbo.sym.97_repeat,10.503765,-3.8078372
DB0-m2_o19_o23_f0_nbo.sym.98_repeat,9.675625,-3.4747605
DB0-m2_o19_o23_f0_nbo_repeat,10.671189,-3.7954607
DB0-m2_o19_o24_f0_nbo.sym.10_repeat,27.150162,-5.7940617
DB0-m2_o19_o24_f0_nbo.sym.100_repeat,24.819054,-8.692693
DB0-m2_o19_o24_f0_nbo.sym.101_repeat,25.42501,-8.406223
DB0-m2_o19_o24_f0_nbo.sym.102_repeat,25.508001,-8.368427
DB0-m2_o19_o24_f0_nbo.sym.104_repeat,29.608633,-8.64854
DB0-m2_o19_o24_f0_nbo.sym.105_repeat,13.248897,-65.80789
DB0-m2_o19_o24_f0_nbo.sym.106_repeat,12.866209,-66.09548
DB0-m2_o19_o24_f0_nbo.sym.107_repeat,10.480601,-69.04631
DB0-m2_o19_o24_f0_nbo.sym.108_repeat,29.638384,-10.650409
DB0-m2_o19_o24_f0_nbo.sym.109_repeat,17.443857,-50.027905
DB0-m2_o19_o24_f0_nbo.sym.11_repeat,29.325174,-8.355912
DB0-m2_o19_o24_f0_nbo.sym.110_repeat,30.89206,-8.92401
DB0-m2_o19_o24_f0_nbo.sym.111_repeat,21.805101,-44.32428
DB0-m2_o19_o24_f0_nbo.sym.112_repeat,30.69318,-8.835205
DB0-m2_o19_o24_f0_nbo.sym.113_repeat,20.639956,-44.68711
DB0-m2_o19_o24_f0_nbo.sym.114_repeat,28.141216,-7.476523
DB0-m2_o19_o24_f0_nbo.sym.115_repeat,27.220053,-8.243887
DB0-m2_o19_o24_f0_nbo.sym.116_repeat,26.963745,-8.428912
DB0-m2_o19_o24_f0_nbo.sym.117_repeat,29.569965,-9.984097
DB0-m2_o19_o24_f0_nbo.sym.118_repeat,29.11944,-8.741772
DB0-m2_o19_o24_f0_nbo.sym.119_repeat,17.406546,-49.786278
DB0-m2_o19_o24_f0_nbo.sym.12_repeat,28.092894,-7.3875732
DB0-m2_o19_o24_f0_nbo.sym.120_repeat,13.1026945,-65.88203
DB0-m2_o19_o24_f0_nbo.sym.121_repeat,29.372047,-8.859925
DB0-m2_o19_o24_f0_nbo.sym.122_repeat,18.566988,-48.32693
DB0-m2_o19_o24_f0_nbo.sym.123_repeat,17.365295,-48.991417
DB0-m2_o19_o24_f0_nbo.sym.125_repeat,20.262594,-45.85535
DB0-m2_o19_o24_f0_nbo.sym.126_repeat,18.490965,-46.117992
DB0-m2_o19_o24_f0_nbo.sym.128_repeat,18.761759,-47.18025
DB0-m2_o19_o24_f0_nbo.sym.13_repeat,28.239752,-7.3276668
DB0-m2_o19_o24_f0_nbo.sym.130_repeat,29.70422,-7.9329505
DB0-m2_o19_o24_f0_nbo.sym.131_repeat,28.228685,-7.144793
DB0-m2_o19_o24_f0_nbo.sym.133_repeat,28.264523,-7.5637994
DB0-m2_o19_o24_f0_nbo.sym.134_repeat,25.881134,-10.66635
DB0-m2_o19_o24_f0_nbo.sym.135_repeat,25.935474,-10.581398
DB0-m2_o19_o24_f0_nbo.sym.136_repeat,18.754314,-47.324684
DB0-m2_o19_o24_f0_nbo.sym.137_repeat,28.929832,-7.823058
DB0-m2_o19_o24_f0_nbo.sym.14_repeat,27.970163,-7.533195
DB0-m2_o19_o24_f0_nbo.sym.15_repeat,19.793283,-45.535664
DB0-m2_o19_o24_f0_nbo.sym.16_repeat,28.79426,-8.144191
DB0-m2_o19_o24_f0_nbo.sym.17_repeat,19.874514,-47.018147
DB0-m2_o19_o24_f0_nbo.sym.18_repeat,29.897757,-7.9892893
DB0-m2_o19_o24_f0_nbo.sym.19_repeat,29.372469,-7.895233
DB0-m2_o19_o24_f0_nbo.sym.2_repeat,27.301003,-9.464829
DB0-m2_o19_o24_f0_nbo.sym.20_repeat,27.966286,-6.95423
DB0-m2_o19_o24_f0_nbo.sym.21_repeat,28.212349,-7.0613527
DB0-m2_o19_o24_f0_nbo.sym.22_repeat,27.63214,-6.7680087
DB0-m2_o19_o24_f0_nbo.sym.23_repeat,27.611677,-6.2722883
DB0-m2_o19_o24_f0_nbo.sym.24_repeat,-1.1494935,7.949958
DB0-m2_o19_o24_f0_nbo.sym.25_repeat,-1.2033056,7.960886
DB0-m2_o19_o24_f0_nbo.sym.27_repeat,27.104166,-7.941521
DB0-m2_o19_o24_f0_nbo.sym.28_repeat,26.966223,-8.113692
DB0-m2_o19_o24_f0_nbo.sym.29_repeat,27.885279,-7.57917
DB0-m2_o19_o24_f0_nbo.sym.3_repeat,27.196827,-9.618958
DB0-m2_o19_o24_f0_nbo.sym.30_repeat,27.462107,-9.097809
DB0-m2_o19_o24_f0_nbo.sym.31_repeat,27.816736,-8.58611
DB0-m2_o19_o24_f0_nbo.sym.32_repeat,27.312752,-9.36235
DB0-m2_o19_o24_f0_nbo.sym.33_repeat,27.25982,-9.461742
DB0-m2_o19_o24_f0_nbo.sym.34_repeat,29.350136,-8.034366
DB0-m2_o19_o24_f0_nbo.sym.35_repeat,15.419132,-49.858326
DB0-m2_o19_o24_f0_nbo.sym.36_repeat,18.582937,-47.47669
DB0-m2_o19_o24_f0_nbo.sym.37_repeat,25.8371,-10.754274
DB0-m2_o19_o24_f0_nbo.sym.39_repeat,25.961128,-10.469083
DB0-m2_o19_o24_f0_nbo.sym.40_repeat,28.14599,-7.700425
DB0-m2_o19_o24_f0_nbo.sym.41_repeat,28.229216,-7.4204907
DB0-m2_o19_o24_f0_nbo.sym.44_repeat,29.453922,-8.59588
DB0-m2_o19_o24_f0_nbo.sym.45_repeat,18.427343,-48.17379
DB0-m2_o19_o24_f0_nbo.sym.46_repeat,17.919657,-46.939716
DB0-m2_o19_o24_f0_nbo.sym.48_repeat,18.467243,-47.275726
DB0-m2_o19_o24_f0_nbo.sym.49_repeat,29.183197,-8.280679
DB0-m2_o19_o24_f0_nbo.sym.5_repeat,29.287395,-8.502024
DB0-m2_o19_o24_f0_nbo.sym.50_repeat,20.03909,-45.29906
DB0-m2_o19_o24_f0_nbo.sym.51_repeat,19.982998,-45.54903
DB0-m2_o19_o24_f0_nbo.sym.52_repeat,15.061094,-67.91613
DB0-m2_o19_o24_f0_nbo.sym.53_repeat,29.635994,-10.534055
DB0-m2_o19_o24_f0_nbo.sym.54_repeat,29.135328,-8.683516
DB0-m2_o19_o24_f0_nbo.sym.55_repeat,17.309435,-49.98173
DB0-m2_o19_o24_f0_nbo.sym.56_repeat,20.105316,-45.462414
DB0-m2_o19_o24_f0_nbo.sym.57_repeat,20.089844,-45.436005
DB0-m2_o19_o24_f0_nbo.sym.59_repeat,15.032047,-67.71161
DB0-m2_o19_o24_f0_nbo.sym.6_repeat,17.967949,-48.31514
DB0-m2_o19_o24_f0_nbo.sym.60_repeat,15.739232,-49.334213
DB0-m2_o19_o24_f0_nbo.sym.61_repeat,15.679472,-49.495728
DB0-m2_o19_o24_f0_nbo.sym.62_repeat,15.199259,-68.243546
DB0-m2_o19_o24_f0_nbo.sym.63_repeat,27.473598,-7.499388
DB0-m2_o19_o24_f0_nbo.sym.64_repeat,26.788754,-7.8617296
DB0-m2_o19_o24_f0_nbo.sym.65_repeat,29.348358,-8.623346
DB0-m2_o19_o24_f0_nbo.sym.66_repeat,17.03315,-49.558163
DB0-m2_o19_o24_f0_nbo.sym.67_repeat,12.5080595,-66.235985
DB0-m2_o19_o24_f0_nbo.sym.68_repeat,20.224298,-46.301186
DB0-m2_o19_o24_f0_nbo.sym.69_repeat,20.135218,-46.636585
DB0-m2_o19_o24_f0_nbo.sym.7_repeat,18.196196,-48.44431
DB0-m2_o19_o24_f0_nbo.sym.70_repeat,20.224068,-46.497494
DB0-m2_o19_o24_f0_nbo.sym.71_repeat,28.924122,-8.338341
DB0-m2_o19_o24_f0_nbo.sym.72_repeat,30.711802,-8.888588
DB0-m2_o19_o24_f0_nbo.sym.73_repeat,16.488817,-53.985214
DB0-m2_o19_o24_f0_nbo.sym.74_repeat,15.203627,-68.26952
DB0-m2_o19_o24_f0_nbo.sym.76_repeat,15.895416,-49.194263
DB0-m2_o19_o24_f0_nbo.sym.77_repeat,18.333733,-47.925926
DB0-m2_o19_o24_f0_nbo.sym.8_repeat,27.288752,-5.940494
DB0-m2_o19_o24_f0_nbo.sym.81_repeat,17.942955,-46.93368
DB0-m2_o19_o24_f0_nbo.sym.82_repeat,28.99331,-8.295277
DB0-m2_o19_o24_f0_nbo.sym.83_repeat,28.723763,-7.7718754
DB0-m2_o19_o24_f0_nbo.sym.85_repeat,17.05416,-49.577118
DB0-m2_o19_o24_f0_nbo.sym.86_repeat,17.04272,-49.62929
DB0-m2_o19_o24_f0_nbo.sym.87_repeat,12.381121,-66.286575
DB0-m2_o19_o24_f0_nbo.sym.88_repeat,-1.0474547,8.081085
DB0-m2_o19_o24_f0_nbo.sym.89_repeat,10.009507,-70.14557
DB0-m2_o19_o24_f0_nbo.sym.9_repeat,28.23066,-6.8988857
DB0-m2_o19_o24_f0_nbo.sym.90_repeat,17.520578,-50.140224
DB0-m2_o19_o24_f0_nbo.sym.91_repeat,17.54939,-50.3767
DB0-m2_o19_o24_f0_nbo.sym.92_repeat,29.048113,-8.927572
DB0-m2_o19_o24_f0_nbo.sym.93_repeat,17.406382,-49.811752
DB0-m2_o19_o24_f0_nbo.sym.94_repeat,12.049501,-66.41603
DB0-m2_o19_o24_f0_nbo.sym.95_repeat,19.498194,-45.887318
DB0-m2_o19_o24_f0_nbo.sym.96_repeat,18.815329,-45.89855
DB0-m2_o19_o24_f0_nbo.sym.99_repeat,27.184399,-9.74099
DB0-m2_o19_o24_f0_nbo_repeat,28.31546,-7.052501
DB0-m2_o19_o25_f0_nbo.sym.1_repeat,13.735058,3.6986861
DB0-m2_o19_o25_f0_nbo.sym.10_repeat,12.042474,2.9661667
DB0-m2_o19_o25_f0_nbo.sym.100_repeat,11.554564,0.85208523
DB0-m2_o19_o25_f0_nbo.sym.101_repeat,13.438078,3.399387
DB0-m2_o19_o25_f0_nbo.sym.102_repeat,13.0859785,3.076202
DB0-m2_o19_o25_f0_nbo.sym.104_repeat,14.967024,-0.7062214
DB0-m2_o19_o25_f0_nbo.sym.105_repeat,15.1392145,-1.1463914
DB0-m2_o19_o25_f0_nbo.sym.106_repeat,14.890656,-0.5207514
DB0-m2_o19_o25_f0_nbo.sym.107_repeat,5.4024734,3.2428267
DB0-m2_o19_o25_f0_nbo.sym.108_repeat,8.9862385,2.287846
DB0-m2_o19_o25_f0_nbo.sym.109_repeat,-25.810387,-56.259007
DB0-m2_o19_o25_f0_nbo.sym.11_repeat,11.6961775,2.7027752
DB0-m2_o19_o25_f0_nbo.sym.110_repeat,12.938831,3.8728201
DB0-m2_o19_o25_f0_nbo.sym.111_repeat,8.5931015,4.168782
DB0-m2_o19_o25_f0_nbo.sym.112_repeat,7.8577604,4.3814454
DB0-m2_o19_o25_f0_nbo.sym.113_repeat,5.9236174,5.275622
DB0-m2_o19_o25_f0_nbo.sym.114_repeat,6.80732,-1.9372319
DB0-m2_o19_o25_f0_nbo.sym.115_repeat,10.254029,0.71716756
DB0-m2_o19_o25_f0_nbo.sym.117_repeat,5.643266,-1.008157
DB0-m2_o19_o25_f0_nbo.sym.118_repeat,5.848763,-1.0848242
DB0-m2_o19_o25_f0_nbo.sym.119_repeat,11.577648,2.4598181
DB0-m2_o19_o25_f0_nbo.sym.12_repeat,14.206198,2.7539487
DB0-m2_o19_o25_f0_nbo.sym.121_repeat,14.125083,1.8811561
DB0-m2_o19_o25_f0_nbo.sym.122_repeat,13.733323,3.542941
DB0-m2_o19_o25_f0_nbo.sym.123_repeat,13.889196,2.8730645
DB0-m2_o19_o25_f0_nbo.sym.124_repeat,7.182874,4.345592
DB0-m2_o19_o25_f0_nbo.sym.125_repeat,6.403016,4.6103578
DB0-m2_o19_o25_f0_nbo.sym.126_repeat,7.2053027,4.3580356
DB0-m2_o19_o25_f0_nbo.sym.128_repeat,9.554883,2.9128098
DB0-m2_o19_o25_f0_nbo.sym.129_repeat,5.7225814,3.5488052
DB0-m2_o19_o25_f0_nbo.sym.13_repeat,14.167407,3.5551615
DB0-m2_o19_o25_f0_nbo.sym.130_repeat,12.162105,3.2342331
DB0-m2_o19_o25_f0_nbo.sym.131_repeat,9.223475,4.4076595
DB0-m2_o19_o25_f0_nbo.sym.132_repeat,12.350427,3.6756988
DB0-m2_o19_o25_f0_nbo.sym.133_repeat,8.845602,4.7297525
DB0-m2_o19_o25_f0_nbo.sym.134_repeat,7.7255607,0.070598975
DB0-m2_o19_o25_f0_nbo.sym.136_repeat,7.465992,0.10518138
DB0-m2_o19_o25_f0_nbo.sym.137_repeat,11.790935,3.1635594
DB0-m2_o19_o25_f0_nbo.sym.138_repeat,7.2822948,2.0635567
DB0-m2_o19_o25_f0_nbo.sym.14_repeat,8.375736,0.35603598
DB0-m2_o19_o25_f0_nbo.sym.140_repeat,6.840559,0.049050353
DB0-m2_o19_o25_f0_nbo.sym.141_repeat,11.064424,2.754883
DB0-m2_o19_o25_f0_nbo.sym.142_repeat,6.8586707,-0.041583665
DB0-m2_o19_o25_f0_nbo.sym.143_repeat,14.584203,3.4458387
DB0-m2_o19_o25_f0_nbo.sym.144_repeat,15.003144,3.2555861
DB0-m2_o19_o25_f0_nbo.sym.145_repeat,14.85383,3.2805686
DB0-m2_o19_o25_f0_nbo.sym.146_repeat,13.745063,1.2711576
DB0-m2_o19_o25_f0_nbo.sym.147_repeat,13.837793,1.5709963
DB0-m2_o19_o25_f0_nbo.sym.148_repeat,13.590756,3.4403613
DB0-m2_o19_o25_f0_nbo.sym.149_repeat,10.650844,3.4209323
DB0-m2_o19_o25_f0_nbo.sym.15_repeat,10.981171,2.1225038
DB0-m2_o19_o25_f0_nbo.sym.16_repeat,11.55016,2.9760158
DB0-m2_o19_o25_f0_nbo.sym.17_repeat,12.622196,3.4280262
DB0-m2_o19_o25_f0_nbo.sym.18_repeat,6.919594,-0.2182633
DB0-m2_o19_o25_f0_nbo.sym.19_repeat,14.623342,3.8926682
DB0-m2_o19_o25_f0_nbo.sym.2_repeat,11.802541,0.94644696
DB0-m2_o19_o25_f0_nbo.sym.20_repeat,14.9871645,3.9862356
DB0-m2_o19_o25_f0_nbo.sym.22_repeat,14.808392,3.9440718
DB0-m2_o19_o25_f0_nbo.sym.23_repeat,1.9717233,8.850427
DB0-m2_o19_o25_f0_nbo.sym.25_repeat,1.8919466,8.817664
DB0-m2_o19_o25_f0_nbo.sym.26_repeat,1.4847206,8.671519
DB0-m2_o19_o25_f0_nbo.sym.28_repeat,14.287066,1.8527175
DB0-m2_o19_o25_f0_nbo.sym.29_repeat,14.368767,1.5414636
DB0-m2_o19_o25_f0_nbo.sym.3_repeat,13.228928,2.7486908
DB0-m2_o19_o25_f0_nbo.sym.30_repeat,13.743019,3.0531778
DB0-m2_o19_o25_f0_nbo.sym.31_repeat,13.703703,3.284499
DB0-m2_o19_o25_f0_nbo.sym.32_repeat,10.277236,3.6781108
DB0-m2_o19_o25_f0_nbo.sym.33_repeat,6.9728565,2.4265246
DB0-m2_o19_o25_f0_nbo.sym.34_repeat,10.74435,3.4696867
DB0-m2_o19_o25_f0_nbo.sym.35_repeat,13.186108,3.0549755
DB0-m2_o19_o25_f0_nbo.sym.36_repeat,13.460384,3.417536
DB0-m2_o19_o25_f0_nbo.sym.37_repeat,13.69557,3.514762
DB0-m2_o19_o25_f0_nbo.sym.39_repeat,14.105281,1.7863175
DB0-m2_o19_o25_f0_nbo.sym.4_repeat,13.592172,3.4714403
DB0-m2_o19_o25_f0_nbo.sym.40_repeat,14.094176,1.6082457
DB0-m2_o19_o25_f0_nbo.sym.41_repeat,9.122778,2.3971343
DB0-m2_o19_o25_f0_nbo.sym.42_repeat,-25.817282,-56.305073
DB0-m2_o19_o25_f0_nbo.sym.43_repeat,5.4959555,3.3781168
DB0-m2_o19_o25_f0_nbo.sym.44_repeat,10.343511,4.1018224
DB0-m2_o19_o25_f0_nbo.sym.45_repeat,10.580447,3.8848336
DB0-m2_o19_o25_f0_nbo.sym.46_repeat,10.196918,4.2958994
DB0-m2_o19_o25_f0_nbo.sym.47_repeat,10.087867,4.370277
DB0-m2_o19_o25_f0_nbo.sym.48_repeat,8.273614,0.25888214
DB0-m2_o19_o25_f0_nbo.sym.49_repeat,10.639884,1.6929001
DB0-m2_o19_o25_f0_nbo.sym.5_repeat,13.510176,3.2104788
DB0-m2_o19_o25_f0_nbo.sym.50_repeat,8.64015,0.3064803
DB0-m2_o19_o25_f0_nbo.sym.51_repeat,9.722779,3.147667
DB0-m2_o19_o25_f0_nbo.sym.52_repeat,6.8197994,3.6352682
DB0-m2_o19_o25_f0_nbo.sym.53_repeat,4.821672,4.2261953
DB0-m2_o19_o25_f0_nbo.sym.54_repeat,8.064386,4.1970267
DB0-m2_o19_o25_f0_nbo.sym.55_repeat,6.0057187,4.826969
DB0-m2_o19_o25_f0_nbo.sym.56_repeat,8.311912,0.19379145
DB0-m2_o19_o25_f0_nbo.sym.57_repeat,9.120565,0.23166397
DB0-m2_o19_o25_f0_nbo.sym.58_repeat,7.803804,3.32047
DB0-m2_o19_o25_f0_nbo.sym.59_repeat,4.7745905,4.229423
DB0-m2_o19_o25_f0_nbo.sym.6_repeat,5.575084,3.8874812
DB0-m2_o19_o25_f0_nbo.sym.60_repeat,9.411718,3.3590379
DB0-m2_o19_o25_f0_nbo.sym.61_repeat,16.723,0.87318474
DB0-m2_o19_o25_f0_nbo.sym.62_repeat,16.836523,0.7943458
DB0-m2_o19_o25_f0_nbo.sym.63_repeat,16.649574,0.9368189
DB0-m2_o19_o25_f0_nbo.sym.64_repeat,5.6335683,4.1050234
